date,aaxj,dfe,eem,efa,efg,efv,eido,epi,epp,ewg,ewj,ewp,ewu,eww,ewx,ewz,ezu,fxi,iefa,ilf,iwd,iwf,iwm,iwn,iwo,iwp,iws,iyr,jnk,schc,spy,tlt,vbk,vt,xlb,xle,xlf,xli,xlk,xlp,xlu,xlv,xly
2014-10-21,61.34,50.72,41.0099,61.75,65.75,52.54,27.61,22.31,47.32,26.44,44.56,37.32,37.36,66.16,46.71,41.69,36.59,38.41,56.14,35.63,98.55,22.61,110.53,95.2,130.14,43.745,69.9,73.11,121.5901,30.234,194.07,120.54,119.87,58.94,24.175,42.98,18.5708,52.78,19.33,45.46,21.875,63.55,33.045
2014-10-22,61.19,50.53,40.74,61.3,65.3,52.09,27.43,22.19,47.17,26.04,44.6,36.82,36.98,65.88,46.41,41.35,36.07,38.26,55.74,35.35,97.96,22.4175,108.95,94.1,127.94,43.195,69.46,73.08,120.7501,30.11,192.69,120.67,118.29,58.42,23.98,42.165,18.4003,52.09,19.24,45.56,22.01,63.23,32.76
2014-10-23,61.43,51.1,40.73,61.89,65.94,52.7,27.86,22.32,47.48,26.55,44.88,37.43,37.22,66.33,46.52,39.84,36.69,38.5,56.31,34.56,98.93,22.73,110.88,95.45,130.64,43.84,70.23,73.63,120.8401,30.282,194.93,119.6,120.09,59.04,23.96,42.95,18.5789,53.24,19.455,45.53,22.05,64.31,33.205
2014-10-24,61.49,51.41,41.02,62.23,66.25,52.94,27.67,22.52,47.77,26.55,45.04,37.84,37.42,66.29,46.59,41.57,36.85,38.64,56.55,35.48,99.7,22.8775,111.07,95.61,130.95,44.18,70.55,73.66,121.3201,30.395,196.43,119.72,120.32,59.35,24.14,42.8,18.7576,53.71,19.625,45.91,22.265,65.21,33.175
2014-10-27,61.13,51.21,40.7,61.88,66.1,52.71,27.19,22.21,47.57,26.34,45.12,37.31,37.28,66.42,45.9203,39.33,36.53,38.1,56.37,34.39,99.51,22.855,111.01,95.57,130.84,44.09,70.46,74.1,120.9301,30.2,196.16,119.94,120.15,59.27,23.635,41.9,18.782,53.69,19.645,46.02,22.215,65.28,33.24
2014-10-28,62.11,51.84,41.52,62.82,66.92,53.41,27.03,22.55,48.33,26.95,45.36,38.27,37.64,67.4,46.84,41.29,37.24,39.27,57.07,35.59,100.58,23.1425,114.17,98.16,134.71,44.715,71.34,74.34,120.9301,30.61,198.41,119.19,122.76,60.04,23.87,42.855,18.985,54.64,19.915,46.2,22.37,65.76,33.6
2014-10-29,62.26,51.283,41.58,62.34,66.56,52.97,27.28,22.46,47.74,26.69,45.6,37.14,37.46,67.41,46.79,41.1,36.67,39.41,56.63,35.37,100.62,23.08,113.9,98.01,134.18,44.565,71.17,73.79,121.1401,30.35,198.11,119.46,122.35,59.83,23.575,42.995,19.0337,54.45,19.895,46.12,22.24,65.79,33.5
2014-10-30,62.57,51.5,41.97,62.79,67.13,53.26,27.45,22.84,48.27,26.84,45.96,37.29,37.58,68.11,46.9987,42.75,36.89,39.45,57.05,36.44,101.14,23.24,114.87,98.76,135.52,44.845,71.57,74.42,121.0801,30.46,199.38,119.56,123.21,60.16,23.755,42.84,19.1392,54.67,19.96,46.41,22.73,67.0,33.72
2014-10-31,62.89,51.98,42.15,63.95,68.36,54.24,27.57,23.21,48.6,27.23,48.24,37.82,38.02,68.45,47.25,43.24,37.4,39.93,58.07,36.72,102.2,23.49,116.56,100.08,137.63,45.41,72.42,74.98,121.0801,30.81,201.66,119.25,125.03,60.95,24.2,43.71,19.3585,55.21,20.27,46.71,22.735,67.27,34.05
2014-11-03,62.51,51.6,41.8,63.4,67.87,53.75,27.34,23.19,47.87,26.94,48.56,37.28,37.52,67.95,47.17,42.17,36.92,39.55,57.7,36.11,102.27,23.53,116.36,99.97,137.42,45.515,72.52,75.56,120.7501,30.53,201.77,118.96,124.94,60.73,24.03,43.02,19.4316,55.14,20.355,46.89,22.885,67.35,34.05
2014-11-04,62.53,51.78,41.84,63.04,67.52,53.3,27.32,23.29,48.06,26.88,47.28,36.86,37.56,67.81,47.32,42.41,36.73,39.77,57.28,36.28,102.01,23.4275,115.82,99.49,136.78,45.245,72.2,75.65,120.3601,30.25,201.07,119.33,124.12,60.51,23.78,42.135,19.4397,55.11,20.35,47.14,22.765,67.36,33.64
2014-11-05,62.13,51.8,41.47,63.16,67.61,53.43,27.11,23.22,47.65,27.02,47.04,36.89,37.86,67.84,47.05,42.03,36.97,39.46,57.35,36.06,102.82,23.485,116.03,99.96,136.54,45.37,72.68,75.65,120.2401,30.17,202.34,119.16,123.87,60.65,24.01,42.875,19.5696,55.45,20.405,47.47,23.28,67.29,33.775
2014-11-06,61.91,51.5,40.96,62.82,67.38,53.1,26.83,23.17,47.5,27.05,46.44,36.64,37.72,67.26,46.62,40.38,36.88,39.35,57.02,35.12,103.15,23.625,116.53,100.17,137.45,45.83,72.75,75.33,120.4801,30.06,203.15,118.39,124.75,60.69,24.205,43.415,19.6021,56.03,20.395,47.57,22.885,67.7,34.06
2014-11-07,62.07,51.42,41.22,62.85,67.37,53.1301,26.89,23.21,47.91,26.89,46.28,36.29,37.94,67.52,46.89,40.98,36.71,39.28,57.04,35.57,103.32,23.63,116.71,100.47,137.48,45.805,72.86,75.27,120.5401,30.09,203.34,119.75,125.0664,60.73,24.32,43.895,19.6102,56.11,20.42,47.74,23.125,67.03,34.0033
2014-11-10,62.34,51.65,41.33,63.13,67.63,53.37,26.6,23.12,48.04,27.0,46.64,36.68,38.06,66.93,46.93,40.57,36.91,39.3,57.31,35.18,103.6,23.705,117.29,100.84,138.27,45.97,73.04,75.61,120.5701,30.17,203.98,118.65,125.48,60.91,24.385,43.5,19.7158,56.39,20.475,47.95,23.24,67.71,33.985
2014-11-11,62.33,51.94,41.29,63.51,68.14,53.69,26.99,23.16,48.19,27.17,46.92,37.0,38.32,66.63,47.01,40.52,37.17,39.49,57.64,35.09,103.67,23.73,117.37,100.85,138.56,45.99,73.06,75.42,120.8101,30.29,204.175,118.73,125.71,61.07,24.505,43.63,19.6508,56.32,20.485,47.86,23.155,67.96,34.13
2014-11-12,62.23,51.34,41.21,62.97,67.68,53.23,26.94,23.23,48.05,26.75,46.68,36.37,37.96,66.03,46.87,40.52,36.61,39.45,57.17,35.06,103.45,23.765,117.9,101.31,139.2,46.135,72.96,75.03,120.6001,30.145,203.96,118.63,126.05,60.92,24.565,43.245,19.6102,56.4,20.55,47.86,22.75,67.86,34.29
2014-11-13,62.43,51.17,41.1,63.27,67.96,53.38,26.98,23.04,48.06,26.89,47.08,36.42,37.96,65.84,46.69,39.65,36.76,39.68,57.43,34.51,103.37,23.7975,116.9,100.45,138.05,45.995,72.79,75.33,119.9701,30.128,204.19,118.91,125.3,60.9,24.57,42.67,19.6021,56.24,20.66,48.03,22.565,67.81,34.505
2014-11-14,62.78,51.09,41.44,63.36,68.06,53.5,27.21,23.21,48.54,26.92,47.08,36.57,37.88,65.74,47.09,39.28,36.9,40.45,57.5,34.35,103.43,23.81,116.69,100.25,137.85,46.08,72.78,74.87,119.5801,30.18,204.24,119.49,125.36,61.06,24.645,43.105,19.5371,56.31,20.805,47.76,22.47,67.25,34.64
2014-11-17,62.17,50.95,41.0,63.11,67.74,53.34,27.38,23.24,47.9,26.99,46.32,37.02,37.98,65.89,46.61,38.9,37.04,39.25,57.24,34.17,103.64,23.7725,115.72,99.52,136.48,45.98,72.89,75.15,119.3701,30.133,204.37,119.19,124.61,60.95,24.64,42.88,19.5371,56.23,20.765,48.08,22.765,67.58,34.6
2014-11-18,62.1,51.61,41.22,63.8,68.53,53.93,27.94,23.37,47.77,27.65,46.96,37.75,38.2,65.71,46.72,39.76,37.73,38.82,57.89,34.7,104.15,23.9225,116.39,99.92,137.52,46.325,73.37,75.51,119.1301,30.38,205.55,119.52,125.47,61.35,24.935,42.915,19.6021,56.65,20.835,48.26,22.83,68.67,34.665
2014-11-19,61.83,51.64,41.2,63.61,68.39,53.71,27.85,23.12,46.98,27.66,46.68,37.46,38.18,66.41,46.8,40.92,37.71,38.64,57.68,35.41,103.99,23.8825,115.15,98.87,136.04,46.195,73.1,75.04,119.0101,30.289,205.22,118.76,124.52,61.29,24.9,43.14,19.5615,56.48,20.7,48.46,22.81,68.29,34.81
2014-11-20,61.69,51.69,41.13,63.23,68.12,53.4,27.48,23.06,46.74,27.67,46.2,36.85,38.1,66.32,46.71,41.13,37.49,38.49,57.36,35.5,104.28,23.935,116.44,99.89,137.55,46.38,73.41,75.25,118.9501,30.27,205.58,119.38,125.68,61.21,25.03,43.68,19.5615,56.63,20.805,48.25,22.76,68.0,34.96
2014-11-21,62.95,51.59,42.44,63.78,68.53,53.85,28.17,23.55,47.36,27.975,46.54,37.57,38.36,67.25,47.65,43.95,37.95,39.91,57.84,37.35,104.8,24.0575,116.58,99.93,137.82,46.625,73.83,75.8,119.6101,30.41,206.68,120.1,126.2,61.73,25.335,44.25,19.6589,57.18,20.835,48.45,22.85,68.32,35.045
2014-11-24,62.78,52.3,42.09,64.15,68.95,54.08,27.89,23.3,47.1,28.37,46.64,38.3,38.5,66.89,47.21,42.64,38.54,40.02,58.16,36.54,104.95,24.1825,117.97,100.93,139.83,46.925,74.05,76.02,119.6401,30.45,207.26,120.2,127.47,61.85,25.22,43.91,19.7889,57.33,20.945,48.42,22.66,68.67,35.37
2014-11-25,62.58,52.72,41.82,64.26,69.09,54.25,27.59,23.0,46.91,28.6,46.76,38.6,38.42,66.6,46.87,42.69,38.76,39.69,58.27,36.59,104.82,24.1775,118.06,100.99,139.86,46.89,74.03,76.23,119.8201,30.6,207.11,121.2,127.37,61.91,25.13,43.195,19.7726,57.5,20.955,48.46,22.66,68.76,35.48
2014-11-26,63.45,52.77,42.349,64.51,69.32,54.49,27.9,23.22,47.4,28.9,46.64,38.53,38.72,66.58,47.16,43.25,38.92,40.93,58.48,36.8,105.0,24.2475,118.45,101.22,140.46,46.96,74.07,76.8,119.9401,30.7,207.64,121.53,127.77,62.07,25.15,42.65,19.797,57.39,21.145,48.68,22.76,69.18,35.475
2014-11-28,62.89,52.41,41.5,63.99,68.96,53.83,27.51,23.23,46.55,28.79,46.48,38.61,38.06,65.33,46.65,41.85,38.85,40.6,58.06,35.64,104.45,24.2625,116.69,99.7,138.67,46.915,73.71,77.02,118.7401,30.17,207.2,122.49,126.26,61.72,24.58,39.91,19.8132,56.91,21.245,49.3,23.0,69.61,35.905
2014-12-01,61.88,52.42,40.79,63.93,69.05,53.72,27.63,23.04,45.7,28.815,46.72,38.36,38.08,63.75,45.98,40.12,38.78,39.5375,58.01,34.48,103.93,23.9925,114.87,98.29,136.12,46.29,73.05,76.74,117.2701,30.048,205.76,121.5,124.25,61.26,24.325,40.05,19.6711,56.18,21.0025,48.975,23.045,69.44,35.51
2014-12-02,62.27,52.3218,40.78,64.11,69.09,53.97,27.7,23.24,46.04,28.675,47.1,38.56,38.34,62.52,46.28,39.515,38.71,40.51,58.14,33.95,104.7,24.0925,116.25,99.25,138.02,46.46,73.45,77.01,117.6301,30.0599,207.085,120.32,124.99,61.48,24.47,40.485,19.8579,56.66,21.01,49.15,23.2,70.21,35.645
2014-12-03,62.3,52.31,40.89,64.03,68.98,53.86,27.64,23.46,46.08,28.57,47.06,38.79,38.37,62.48,46.65,39.87,38.63,40.295,58.11,34.29,105.21,24.1925,117.37,100.17,139.4,46.825,73.92,76.94,117.6301,30.18,207.89,120.79,125.96,61.72,24.83,40.98,19.9472,57.415,21.085,48.8,23.135,70.32,35.705
2014-12-04,62.68,52.55,40.96,63.82,68.91,53.54,27.76,23.39,46.07,28.5,46.96,38.23,38.1,61.96,46.6,39.13,38.43,41.51,57.96,33.71,105.02,24.1875,116.81,99.74,138.67,46.755,73.82,77.06,117.5101,30.17,207.66,121.8,125.44,61.56,24.905,40.625,19.9756,57.13,21.085,48.76,23.115,70.23,35.685
2014-12-05,62.77,52.58,40.88,63.96,69.04,53.69,27.56,23.29,45.96,28.76,47.0,38.64,38.18,61.51,46.62,39.33,38.79,41.98,58.04,33.83,105.34,24.205,117.69,100.36,139.9,46.81,73.93,76.66,117.3901,30.01,208.0,121.09,125.93,61.65,24.885,40.14,20.1543,57.26,21.06,48.85,22.935,70.79,35.765
2014-12-08,62.15,52.39,40.28,63.4,68.41,53.2,27.08,22.92,45.51,28.55,46.24,38.25,37.84,60.97,45.84,37.92,38.44,41.68,57.59,32.92,104.66,24.0125,116.22,99.21,138.02,46.35,73.55,77.0,116.6701,29.7699,206.61,122.57,124.54,61.13,24.49,38.515,20.2517,56.63,20.845,48.75,23.12,71.04,35.475
2014-12-09,61.44,52.37,39.9,63.06,68.12,52.89,27.09,22.47,45.2,28.38,46.48,37.67,37.36,60.22,45.45,37.98,38.11,40.29,57.25,32.81,104.61,24.0125,118.17,100.76,140.58,46.46,73.79,77.26,116.3401,29.73,206.47,123.2,125.86,60.94,24.555,38.935,20.203,56.64,20.84,48.59,23.235,70.74,35.41
2014-12-10,60.75,51.99,39.31,62.26,67.35,52.25,27.08,22.47,44.77,28.12,45.76,37.02,36.96,58.28,45.01,37.22,37.59,39.9,56.61,31.82,102.88,23.625,115.66,98.68,137.52,45.63,72.51,77.08,114.9601,29.47,203.1601,124.1,123.41,60.06,24.05,37.735,19.9431,55.56,20.525,48.13,22.945,69.65,34.94
2014-12-11,60.84,51.73,38.98,62.18,67.2204,52.2,26.95,22.23,44.77,28.24,45.88,36.98,36.68,57.78,45.01,36.64,37.46,40.06,56.54,31.53,103.36,23.735,116.12,98.88,138.24,45.875,72.84,77.15,114.2401,29.27,204.19,124.61,123.82,60.07,24.07,37.71,19.9919,55.825,20.615,48.53,23.175,69.85,35.225
2014-12-12,59.96,51.01,38.34,60.98,66.14,51.06,26.49,21.78,44.29,27.64,45.44,36.14,35.58,56.43,44.55,35.65,36.68,39.56,55.5,30.63,101.58,23.405,114.71,97.57,136.8,45.29,71.73,76.45,112.8901,28.85,200.89,126.3,122.43,59.07,23.4,37.01,19.6021,54.82,20.3075,47.91,22.955,68.78,35.0
2014-12-15,59.55,50.48,37.79,59.97,65.14,50.16,25.19,21.28,43.8,27.01,44.56,35.52,35.12,56.03,43.86,34.35,35.95,39.45,54.64,29.81,100.78,23.2675,113.55,96.68,135.26,45.015,71.23,75.55,113.2201,28.56,199.51,126.04,121.3,58.43,23.275,36.68,19.4234,54.64,20.185,47.59,22.76,68.15,34.7885
2014-12-16,59.26,50.46,37.73,60.4,65.51,50.68,25.07,20.78,43.63,27.39,44.6,35.86,35.72,55.84,43.58,33.82,36.36,39.36,55.03,29.54,100.27,23.0175,113.39,96.73,134.78,44.675,70.85,75.2,112.3801,28.69,197.91,127.6,120.95,58.33,23.095,37.005,19.2367,54.69,19.915,47.41,22.74,67.36,34.255
2014-12-17,59.34,51.05,38.05,60.53,65.43,50.66,25.96,21.41,42.74,27.7,45.08,35.25,35.48,56.89,44.35,35.02,36.55,40.34,55.0,30.85,102.4,23.47,116.89,99.5,139.21,45.68,72.38,76.88,114.5101,29.19,201.79,126.4499,124.37,59.45,23.725,38.54,19.6744,55.2,20.29,48.1,23.145,68.62,34.91
2014-12-18,59.83,51.915,38.57,61.61,66.89,51.59,26.74,21.94,43.33,28.11,45.8,36.0,36.3,59.06,44.77,35.65,37.31,40.53,56.05,31.64,104.77,24.0275,118.63,100.8,141.66,46.62,73.78,77.57,115.3201,29.46,206.78,124.2,126.35,60.49,24.265,39.28,20.1299,56.59,20.87,49.02,23.6,70.5,35.485
2014-12-19,60.14,51.71,38.84,61.7,66.84,51.71,26.89,21.87,43.77,27.83,46.04,35.6,36.66,59.17,43.61,36.01,37.01,40.26,56.09,31.81,105.31,24.1225,118.9,101.08,141.69,46.825,74.14,77.73,116.6701,29.46,206.52,125.87,126.9504,60.69,24.41,40.285,20.0406,56.59,20.785,48.62,23.43,70.41,35.435
2014-12-22,60.88,52.04,39.38,62.0,67.08,51.92,26.87,22.2,44.17,28.16,45.92,35.83,36.8,59.28,43.84,36.61,37.26,41.25,56.34,31.76,105.78,24.2275,119.71,101.73,142.74,47.01,74.49,79.01,116.5201,28.78,207.47,126.04,126.2,60.66,24.425,39.875,20.1786,57.13,21.035,49.09,23.49,69.74,35.78
2014-12-23,60.26,51.91,39.02,61.8,66.82,51.79,26.8,21.81,43.77,28.02,46.0,35.91,36.48,59.13,43.83,36.47,37.28,40.66,56.16,31.8,106.15,24.235,119.86,102.21,142.37,47.11,74.72,78.61,116.8801,28.73,207.75,123.54,126.11,60.63,24.615,40.36,20.2923,57.34,21.09,49.43,23.55,68.14,35.98
2014-12-24,60.37,52.28,39.11,62.08,67.08,52.04,27.2,21.71,43.9,28.17,45.92,36.13,36.78,59.28,44.06,36.56,37.55,40.33,56.43,31.85,105.52,24.1525,119.76,101.76,142.74,47.015,74.303,77.48,117.2101,28.77,207.77,123.95,126.45,60.8,24.53,40.065,20.2598,57.4,21.07,49.38,23.985,68.64,35.92
2014-12-26,61.02,52.31,39.42,62.24,67.34,52.23,27.41,21.66,44.16,28.18,46.24,36.13,36.82,59.26,44.25,36.49,37.51,41.68,56.58,31.74,105.7,24.25,120.54,102.33,143.71,47.14,74.54,77.78,116.8501,28.89,208.44,124.41,127.0,61.07,24.615,40.055,20.2598,57.4,21.16,49.46,24.275,69.13,36.115
2014-12-29,60.95,51.83,39.18,61.79,66.9,51.84,27.2,21.87,44.58,28.01,45.76,35.5,36.5,59.3,44.11,36.53,37.21,41.59,56.2,31.85,105.89,24.275,121.05,102.97,144.0,47.195,74.89,78.12,116.4301,28.79,208.72,125.34,127.46,60.91,24.615,40.2,20.3329,57.49,21.055,49.31,24.555,69.37,36.39
2014-12-30,60.67,51.91,39.26,61.22,66.3,51.37,27.32,22.01,44.29,27.66,45.2,35.08,36.26,59.29,44.09,36.76,36.74,40.95,55.73,31.9,105.53,24.12,120.34,102.48,143.08,46.905,74.55,78.04,116.3401,28.86,207.6,125.68,126.69,60.59,24.53,39.88,20.3085,57.15,20.905,49.09,24.045,69.07,36.22
2014-12-31,60.93,51.47,39.29,60.84,65.81,51.03,27.44,22.05,43.95,27.41,44.96,34.63,36.06,59.39,44.34,36.57,36.33,41.62,55.32,31.81,104.4,23.9025,119.62,101.68,142.38,46.615,73.76,76.84,115.8301,28.85,205.54,125.92,125.94,60.12,24.29,39.58,20.0812,56.58,20.675,48.49,23.61,68.38,36.075
2015-01-02,60.63,51.7001,38.77,60.58,65.68,50.88,26.78,22.33,43.84,27.28,45.04,34.98,35.72,57.88,44.01,35.36,36.37,41.68,55.21,30.94,104.43,23.88,118.93,101.18,141.41,46.555,73.85,77.79,116.0401,28.92,205.43,127.32,125.64,59.96,24.325,39.765,20.0812,56.51,20.635,48.35,23.72,68.63,35.815
2015-01-05,59.94,51.01,38.08,59.15,64.36,49.46,26.27,22.06,43.44,26.33,44.52,33.52,34.82,56.17,43.69,34.15,35.01,41.53,53.97,30.06,102.58,23.475,117.34,99.8,139.74,45.74,72.65,78.05,115.2301,28.54,201.72,129.32,123.99,58.8,23.705,38.12,19.6589,55.19,20.32,48.01,23.43,68.28,35.13
2015-01-06,59.32,50.36,37.92,58.48,63.62,48.99,26.25,21.4,43.12,26.22,43.8,32.96,34.42,56.7,43.41,34.76,34.65,41.02,53.41,30.55,101.61,23.2575,115.31,98.13,137.21,45.215,72.05,78.62,114.6901,28.11,199.82,131.65,122.25,58.21,23.495,37.56,19.3585,54.51,20.075,47.95,23.445,68.05,34.78
2015-01-07,60.36,50.92,38.74,59.13,64.29,49.48,26.65,21.78,43.6,26.44,44.44,33.26,34.72,58.05,44.02,35.7,34.95,42.1,53.96,31.28,102.66,23.55,116.73,98.96,139.29,45.825,72.93,79.64,115.3201,28.39,202.31,131.39,124.22,58.96,23.76,37.64,19.5615,54.92,20.245,48.77,23.675,69.65,35.33
2015-01-08,61.4,50.87,39.4,59.93,65.2,50.09,26.71,22.39,44.08,26.94,44.98,32.82,35.34,58.94,44.57,36.27,35.44,42.44,54.65,31.78,104.47,23.98,118.71,100.47,141.99,46.675,74.06,80.09,116.1001,28.58,205.9,129.65,126.24,59.85,24.325,38.485,19.8538,56.02,20.69,49.51,23.84,70.84,35.86
2015-01-09,61.36,51.12,39.27,59.64,65.0,49.71,26.63,22.42,44.34,26.75,44.52,32.33,35.18,59.21,44.4,36.17,35.11,42.28,54.4,31.71,103.51,23.7975,117.57,99.32,140.98,46.325,73.49,80.12,116.7301,28.64,204.25,131.07,125.47,59.45,24.2,38.18,19.5859,55.42,20.625,49.11,23.69,70.21,35.445
2015-01-12,61.18,50.79,38.95,59.5,64.93,49.6,26.49,22.51,44.02,26.91,44.36,32.26,35.04,58.36,44.16,35.32,35.21,41.9,54.31,31.06,102.79,23.61,117.18,98.93,140.52,45.895,73.02,80.56,116.6101,28.32,202.65,131.82,125.11,59.14,24.145,37.08,19.4234,55.04,20.385,48.96,23.635,70.24,35.255
2015-01-13,61.74,50.86,39.29,59.8,65.23,49.84,26.7,22.46,44.23,27.03,44.72,32.4,35.14,58.1,44.32,35.71,35.39,42.5,54.53,31.22,102.48,23.5825,117.27,99.08,140.5,45.84,72.85,80.35,116.4901,28.5,202.08,131.82,125.01,59.18,23.875,36.785,19.3585,54.93,20.37,48.95,23.7,69.93,35.255
2015-01-14,61.43,51.11,39.07,59.63,65.14,49.67,26.4,22.36,43.84,27.1,44.64,32.62,34.82,58.03,44.2,36.07,35.46,42.05,54.44,31.34,101.78,23.4775,116.8,98.68,139.96,45.565,72.66,80.88,116.2201,28.45,200.86,132.82,124.61,58.91,23.595,36.9,19.0824,54.63,20.255,48.8,23.905,69.82,34.83
2015-01-15,61.96,50.7,39.16,60.01,65.67,49.88,26.55,23.16,44.12,27.05,44.96,32.41,35.02,57.47,44.2,35.53,35.37,42.47,54.74,30.84,100.92,23.235,114.83,97.37,136.74,44.995,72.1,80.99,115.5601,28.48,199.0199,134.91,122.41,58.72,23.55,36.43,18.8469,54.37,19.995,48.88,24.095,69.07,34.38
2015-01-16,62.17,51.2,39.49,60.79,66.3,50.61,26.74,23.53,44.46,27.69,45.36,32.74,35.58,58.17,44.39,36.72,36.06,42.22,55.39,31.64,102.18,23.54,116.7,98.93,139.45,45.62,73.02,81.68,115.8901,28.66,201.63,133.19,124.44,59.44,23.925,37.615,19.0743,54.73,20.19,49.27,24.31,70.37,34.835
2015-01-20,61.96,51.59,39.43,61.0,66.51,50.81,26.67,23.72,43.95,27.67,45.72,33.39,35.9,58.35,44.25,36.11,36.36,41.76,55.59,31.27,102.08,23.6325,116.21,98.13,139.29,45.725,72.81,81.04,115.8901,28.76,202.055,134.96,124.12,59.55,23.965,37.66,18.9931,55.12,20.36,49.47,24.37,70.37,34.635
2015-01-21,63.07,51.74,40.3,61.48,66.81,51.3,27.43,24.01,44.4,27.85,45.8,33.65,36.26,58.88,44.58,37.31,36.72,43.09,55.97,32.1,102.69,23.745,115.84,98.04,138.58,46.07,73.23,80.92,116.3401,28.83,203.08,133.4,124.17,59.99,24.2,38.425,19.0418,55.57,20.395,49.71,24.605,70.51,34.86
2015-01-22,63.9,51.88,41.07,61.71,66.88,51.58,28.27,24.29,44.55,27.8,46.0,33.77,36.58,60.26,45.3,37.91,36.86,43.86,56.13,32.77,104.27,24.1075,118.2,100.18,141.17,46.765,74.34,82.5,116.4901,28.83,206.1,132.92,126.2,60.68,24.505,38.605,19.5128,56.46,20.73,50.21,24.5,71.35,35.515
2015-01-23,63.83,51.39,40.76,61.36,66.7,51.25,28.05,23.99,44.28,27.76,45.84,33.04,36.4,59.7,44.8,36.8,36.55,43.75,55.82,32.02,103.42,24.0375,118.12,99.73,141.61,46.675,73.93,82.33,116.5201,28.606,204.97,134.77,126.4,60.23,24.125,38.33,19.3016,55.985,20.725,49.65,24.57,70.94,35.465
2015-01-26,64.0,52.32,40.78,62.2,67.54,51.86,27.71,24.16,44.48,28.44,46.36,33.73,36.94,59.93,44.78,36.53,37.3,43.73,56.59,32.01,103.84,24.1275,119.26,100.5,143.15,47.045,74.56,83.14,117.2101,29.0,205.45,134.36,127.49,60.64,24.23,38.88,19.3991,56.06,20.64,49.65,24.555,71.31,35.65
2015-01-27,63.55,52.26,40.56,62.29,67.56,51.83,27.4,24.1,44.59,28.21,46.44,33.78,36.96,59.66,44.77,36.97,37.19,42.89,56.6,32.17,102.69,23.78,118.69,100.03,142.47,46.68,74.12,83.03,117.0601,28.961,202.74,134.57,127.15,60.26,24.065,38.855,19.188,55.32,20.045,49.08,24.59,70.8,35.365
2015-01-28,63.09,51.71,40.12,61.36,66.73,51.15,27.27,24.04,44.26,27.84,46.36,32.45,36.5,58.57,44.47,35.97,36.34,42.11,55.87,31.31,100.94,23.575,116.69,98.19,140.23,46.12,73.14,82.44,116.6101,28.62,200.14,136.77,125.47,59.5,23.63,37.325,18.8388,54.84,20.01,48.51,24.38,69.78,34.905
2015-01-29,63.23,52.47,40.12,62.2,67.63,51.8,27.4,24.18,44.55,28.54,46.76,33.53,36.74,57.99,44.74,36.0,37.33,42.39,56.635,31.17,101.7,23.8225,118.3,99.54,142.15,46.49,73.72,82.58,117.0601,28.95,201.9902,135.87,126.82,60.0,23.94,37.45,18.9931,55.47,20.2,48.9,24.705,70.37,35.38
2015-01-30,61.91,52.2,39.02,61.22,66.66,51.01,26.61,23.45,44.15,28.05,45.96,32.63,36.08,56.25,43.9,34.31,36.68,41.24,55.79,30.1,100.28,23.5525,115.7,97.35,139.111,45.835,72.71,81.23,116.8201,28.77,199.45,138.28,124.79,59.14,23.845,37.775,18.6845,54.57,19.95,48.02,24.16,69.27,34.995
2015-02-02,62.92,52.67,39.72,61.96,67.31,51.75,26.94,23.96,44.98,28.67,46.44,32.89,36.4,57.04,44.4,34.71,37.13,41.94,56.48,30.6,101.67,23.79,116.76,98.55,139.99,46.245,73.45,80.97,116.5201,28.93,201.92,137.48,125.81,59.93,24.06,38.93,18.985,55.38,20.155,48.59,24.265,69.66,35.31
2015-02-03,63.54,53.69,40.47,62.95,67.92,52.72,27.5,23.87,45.54,29.22,46.36,34.15,37.3,57.91,44.91,35.69,38.11,42.79,57.34,31.44,103.3,24.0925,118.85,100.56,142.15,46.945,74.63,81.72,117.0901,29.57,204.84,134.57,127.74,60.8,24.59,39.995,19.3016,56.28,20.385,49.02,24.355,70.13,36.06
2015-02-04,63.62,52.94,40.27,62.43,67.55,52.2,27.53,23.64,45.36,28.74,46.6,33.21,36.96,57.51,44.57,35.22,37.33,43.15,56.87,31.12,102.87,24.0275,118.41,100.06,141.74,46.76,74.3,81.48,116.7601,29.25,204.06,134.8,127.39,60.53,24.43,39.335,19.2529,55.85,20.425,49.04,24.06,69.25,36.3
2015-02-05,63.59,54.29,40.51,63.29,68.35,52.97,27.37,23.6,45.86,29.18,47.0,33.79,37.52,58.55,44.79,35.5,37.98,43.01,57.61,31.49,103.99,24.285,119.94,101.39,143.74,47.24,75.24,82.33,117.4501,29.86,206.12,133.32,129.03,61.25,25.02,39.9,19.4478,56.33,20.615,49.29,24.28,70.42,36.525
2015-02-06,62.8,53.39,39.82,62.5,67.35,52.34,27.23,23.3,45.59,28.44,46.6,33.19,37.12,58.5,44.13,34.42,37.12,42.04,56.88,30.94,103.69,24.1875,119.81,101.09,143.62,47.195,74.62,80.16,117.6901,29.34,205.55,130.96,128.5,60.68,24.96,39.91,19.6021,56.2,20.55,49.07,23.28,69.78,36.47
2015-02-09,62.52,53.28,39.76,62.2,67.09,52.1,27.41,22.82,45.47,28.11,46.16,32.73,37.02,58.77,44.07,34.86,36.81,41.94,56.62,31.38,103.25,24.08,118.86,100.29,142.56,46.9,74.29,79.781,117.5701,29.33,204.63,130.75,127.59,60.52,24.93,39.95,19.5046,56.05,20.52,48.7,23.075,68.96,36.33
